Time,Value
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.4562759399414
23:05:35.036.271,5337.1728515625
23:05:35.036.271,-2.0
23:05:35.036.271,-11046.830078125
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.45677947998047
23:05:35.036.271,5337.1611328125
23:05:35.036.271,-2.0
23:05:35.036.271,-11046.849609375
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.45819854736328
23:05:35.036.271,5337.00439453125
23:05:35.036.271,-2.0
23:05:35.036.271,-11046.884765625
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.45957946777344
23:05:35.036.271,5337.09765625
23:05:35.036.271,-2.0
23:05:35.036.271,-11046.9052734375
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46000671386719
23:05:35.036.271,5337.087890625
23:05:35.036.271,-2.0
23:05:35.036.271,-11046.912109375
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46052551269531
23:05:35.036.271,5337.076171875
23:05:35.036.271,-2.0
23:05:35.036.271,-11046.92578125
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46146392822266
23:05:35.036.271,5337.0546875
23:05:35.036.271,-2.0
23:05:35.036.271,-11046.955078125
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46231079101562
23:05:35.036.271,5337.03564453125
23:05:35.036.271,-2.0
23:05:35.036.271,-11046.96875
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46247863769531
23:05:35.036.271,5337.03173828125
23:05:35.036.271,-2.0
23:05:35.036.271,-11046.970703125
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46382904052734
23:05:35.036.271,5336.87548828125
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.0029296875
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.4643783569336
23:05:35.036.271,5336.98828125
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.009765625
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46443176269531
23:05:35.036.271,5336.9873046875
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.0185546875
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.465576171875
23:05:35.036.271,5336.9609375
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.0380859375
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46576690673828
23:05:35.036.271,5336.95703125
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.048828125
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46664428710938
23:05:35.036.271,5336.93701171875
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.064453125
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46730041503906
23:05:35.036.271,5336.921875
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.0810546875
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46833801269531
23:05:35.036.271,5336.8984375
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.1083984375
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.4697265625
23:05:35.036.271,5336.86669921875
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.138671875
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.46949768066406
23:05:35.036.271,5336.8720703125
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.142578125
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.47127532958984
23:05:35.036.271,5336.8310546875
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.166015625
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.4712905883789
23:05:35.036.271,5336.8310546875
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.1787109375
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.47240447998047
23:05:35.036.271,5336.8056640625
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.201171875
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.47322845458984
23:05:35.036.271,5336.78662109375
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.2314453125
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-315.0
23:05:35.036.271,-125.474609375
23:05:35.036.271,5336.75537109375
23:05:35.036.271,-2.0
23:05:35.036.271,-11047.2412109375
23:05:35.036.271,0.0
23:05:35.036.271,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.47520446777344
23:05:35.409.183,5336.7421875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.26953125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.47620391845703
23:05:35.409.183,5336.71923828125
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.28125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.47647857666016
23:05:35.409.183,5336.71337890625
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.283203125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.47679138183594
23:05:35.409.183,5336.7060546875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.30078125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.4768295288086
23:05:35.409.183,5336.705078125
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.298828125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.47718811035156
23:05:35.409.183,5336.69677734375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.310546875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.4783935546875
23:05:35.409.183,5336.66943359375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.330078125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.47818756103516
23:05:35.409.183,5336.67431640625
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.3359375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.48008728027344
23:05:35.409.183,5336.505859375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.376953125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.4804916381836
23:05:35.409.183,5336.62158203125
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.3818359375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.48176574707031
23:05:35.409.183,5336.5927734375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.412109375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.48270416259766
23:05:35.409.183,5336.5712890625
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.43359375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.48274993896484
23:05:35.409.183,5336.5703125
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.43359375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.48400115966797
23:05:35.409.183,5336.54150390625
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.458984375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.48387908935547
23:05:35.409.183,5336.54443359375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.4521484375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.48423767089844
23:05:35.409.183,5336.53662109375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.46484375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.48534393310547
23:05:35.409.183,5336.38623046875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.501953125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.48709106445312
23:05:35.409.183,5336.4716796875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.529296875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.48738098144531
23:05:35.409.183,5336.46484375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.544921875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.48960876464844
23:05:35.409.183,5336.4140625
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.591796875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49037170410156
23:05:35.409.183,5336.39697265625
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.6005859375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49054718017578
23:05:35.409.183,5336.39306640625
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.615234375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49175262451172
23:05:35.409.183,5336.365234375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.642578125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49288177490234
23:05:35.409.183,5336.33935546875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.66796875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49430084228516
23:05:35.409.183,5336.3076171875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.6923828125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49443054199219
23:05:35.409.183,5336.3046875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.7001953125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49498748779297
23:05:35.409.183,5336.29150390625
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.708984375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49545288085938
23:05:35.409.183,5336.28125
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.7314453125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49591827392578
23:05:35.409.183,5336.27099609375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.7275390625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.4971694946289
23:05:35.409.183,5336.2421875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.755859375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49755859375
23:05:35.409.183,5336.2333984375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.7734375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49834442138672
23:05:35.409.183,5336.21533203125
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.7861328125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.49920654296875
23:05:35.409.183,5336.19580078125
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.814453125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50057220458984
23:05:35.409.183,5336.16455078125
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.833984375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.500244140625
23:05:35.409.183,5336.17236328125
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.8349609375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50169372558594
23:05:35.409.183,5336.13916015625
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.8583984375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.5018310546875
23:05:35.409.183,5336.01123046875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.8759765625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.5040283203125
23:05:35.409.183,5336.0859375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.919921875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50499725341797
23:05:35.409.183,5336.06396484375
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.9384765625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50594329833984
23:05:35.409.183,5336.04248046875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.962890625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50699615478516
23:05:35.409.183,5336.0185546875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.978515625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50617218017578
23:05:35.409.183,5336.03759765625
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.9541015625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50628662109375
23:05:35.409.183,5336.03466796875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.97265625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50715637207031
23:05:35.409.183,5336.01513671875
23:05:35.409.183,-2.0
23:05:35.409.183,-11047.9931640625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50788116455078
23:05:35.409.183,5336.12353515625
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.0
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.5083236694336
23:05:35.409.183,5335.98828125
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.0166015625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50834655761719
23:05:35.409.183,5335.98779296875
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.013671875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50975799560547
23:05:35.409.183,5335.95556640625
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.0390625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.51000213623047
23:05:35.409.183,5335.9501953125
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.05078125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.50955963134766
23:05:35.409.183,5335.96044921875
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.0498046875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.51043701171875
23:05:35.409.183,5335.9404296875
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.068359375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.51177978515625
23:05:35.409.183,5335.90966796875
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.09375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.5128173828125
23:05:35.409.183,5335.88623046875
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.1220703125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.51292419433594
23:05:35.409.183,5335.8837890625
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.115234375
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.5136489868164
23:05:35.409.183,5335.8671875
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.140625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.5146484375
23:05:35.409.183,5335.84423828125
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.1611328125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.5154800415039
23:05:35.409.183,5335.82568359375
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.173828125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.51586151123047
23:05:35.409.183,5335.81689453125
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.181640625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.51639556884766
23:05:35.409.183,5335.8046875
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.19921875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.51681518554688
23:05:35.409.183,5335.794921875
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.21875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.51918029785156
23:05:35.409.183,5335.7412109375
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.26171875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.51986694335938
23:05:35.409.183,5335.7255859375
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.2744140625
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.51964569091797
23:05:35.409.183,5335.73046875
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.267578125
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.5199203491211
23:05:35.409.183,5335.72412109375
23:05:35.409.183,-2.0
23:05:35.409.183,-11048.279296875
23:05:35.409.183,0.0
23:05:35.409.183,0.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-315.0
23:05:35.409.183,-125.52043914794922
